"USPS","GEOID","POP00","HU00","ALAND","AWATER","ALAND_SQMI","AWATER_SQMI","INTPTLAT","INTPTLONG","COUNTY","dcbd","countycode","statecode","tract00"
"TX","48201420100",2685,1261,1160817,0,0.4482,0,29.671048,-95.436127,"Harris",7.33395408084503,"201","48","420100"
"TX","48201420200",2836,1041,1646631,0,0.6358,0,29.669214,-95.444255,"Harris",7.7126948141388,"201","48","420200"
"TX","48201420300",2954,1399,2406117,0,0.929,0,29.670631,-95.454682,"Harris",8.0156287037166,"201","48","420300"
"TX","48201420400",3572,1583,2436943,0,0.9409,0,29.660531,-95.455102,"Harris",8.58050354332662,"201","48","420400"
"TX","48201420500",5074,1815,2382309,0,0.9198,0,29.651715,-95.473877,"Harris",9.75634870033012,"201","48","420500"
"TX","48201420600",2367,1036,1171133,0,0.4522,0,29.660198,-95.47111,"Harris",9.20338182784981,"201","48","420600"
"TX","48201420700",3333,1257,2260357,0,0.8727,0,29.670531,-95.469693,"Harris",8.62122169783228,"201","48","420700"
"TX","48201420800",2576,1007,2018160,0,0.7792,0,29.68428,-95.468893,"Harris",7.9303337137124,"201","48","420800"
"TX","48201420900",5963,2226,3480182,0,1.3437,0,29.69798,-95.471239,"Harris",7.45344701230161,"201","48","420900"
"TX","48201421000",2316,1002,1973095,0,0.7618,0,29.712283,-95.466291,"Harris",6.67162307873881,"201","48","421000"
"TX","48201421100",8341,4135,2107331,0,0.8136,0,29.722579,-95.474418,"Harris",6.79630856485742,"201","48","421100"
"TX","48201421200",9433,3357,1068735,0,0.4126,0,29.721779,-95.491234,"Harris",7.75633741333782,"201","48","421200"
"TX","48201421300",6891,2591,1495904,0,0.5776,0,29.70763,-95.499094,"Harris",8.5674284297487,"201","48","421300"
"TX","48201421400",13701,4298,1089741,0,0.4208,0,29.70963,-95.487868,"Harris",7.90074815498681,"201","48","421400"
"TX","48201421500",6748,2881,1518283,0,0.5862,0,29.70838,-95.477343,"Harris",7.38145240071392,"201","48","421500"
"TX","48201421600",6883,2382,1465442,0,0.5658,0,29.701263,-95.481507,"Harris",7.84438772165853,"201","48","421600"
"TX","48201421700",4913,1952,1890353,0,0.7299,0,29.686222,-95.488008,"Harris",8.74391607470128,"201","48","421700"
"TX","48201421800",5043,2713,1205540,0,0.4655,0,29.684531,-95.480268,"Harris",8.44342952021023,"201","48","421800"
"TX","48201421900",2781,1122,1719691,0,0.664,0,29.670581,-95.484043,"Harris",9.23839439097795,"201","48","421900"
"TX","48201422000",2609,1081,1430953,0,0.5525,0,29.661981,-95.484431,"Harris",9.66308969396338,"201","48","422000"
"TX","48201422100",5507,2048,2409615,0,0.9304,0,29.647932,-95.487718,"Harris",10.4993687795296,"201","48","422100"
"TX","48201422200",5820,2512,1792599,0,0.6921,0,29.637082,-95.499119,"Harris",11.5140486971452,"201","48","422200"
"TX","48201422300",9916,3822,1661054,0,0.6413,0,29.648822,-95.502419,"Harris",11.0702600679888,"201","48","422300"
"TX","48201422400",10497,4087,2236470,0,0.8635,0,29.660364,-95.497506,"Harris",10.3108101977848,"201","48","422400"
"TX","48201422500",7299,2779,1875747,0,0.7242,0,29.673081,-95.498844,"Harris",9.80837777298281,"201","48","422500"
"TX","48201422600",7028,2625,2316473,0,0.8944,0,29.684531,-95.500819,"Harris",9.44232965648443,"201","48","422600"
"TX","48201422700",8148,2809,3188797,0,1.2312,0,29.70003,-95.504355,"Harris",9.08226633051996,"201","48","422700"
"TX","48201422800",5404,1907,2230729,0,0.8613,0,29.687531,-95.518009,"Harris",10.2132465864792,"201","48","422800"
"TX","48201422900",5004,2017,1655090,0,0.639,0,29.682081,-95.533067,"Harris",11.1854843749565,"201","48","422900"
"TX","48201423000",5488,2435,1879309,0,0.7256,0,29.679631,-95.516091,"Harris",10.3950242420611,"201","48","423000"
"TX","48201423100",3151,1151,1618693,0,0.625,0,29.671981,-95.53917,"Harris",11.8508914023619,"201","48","423100"
"TX","48201423200",10013,4178,3431516,0,1.3249,0,29.663565,-95.539296,"Harris",12.1665511981361,"201","48","423200"
"TX","48201423300",9023,4137,3659100,0,1.4128,0,29.66435,-95.517835,"Harris",11.0802646785027,"201","48","423300"
"TX","48201423400",9245,3197,3761253,0,1.4522,0,29.648884,-95.52095,"Harris",11.8919862787062,"201","48","423400"
"TX","48201423500",1691,636,1223011,0,0.4722,0,29.652032,-95.54197,"Harris",12.7510700905591,"201","48","423500"
"TX","48201423600",6656,2276,3403457,0,1.3141,0,29.636347,-95.517163,"Harris",12.3052239572373,"201","48","423600"
"TX","48201430100",5133,3122,4335303,16186,1.6739,0.0062,29.778727,-95.468225,"Harris",6.04394801377774,"201","48","430100"
"TX","48201430200",1505,871,740223,0,0.2858,0,29.776295,-95.484613,"Harris",6.97848823434942,"201","48","430200"
"TX","48201430300",4374,1523,5087244,0,1.9642,0,29.769632,-95.50019,"Harris",7.85048666743878,"201","48","430300"
"TX","48201430400",3380,1282,5524696,0,2.1331,0,29.755566,-95.514726,"Harris",8.70130918969104,"201","48","430400"
"TX","48201430500",2334,1038,2279041,0,0.8799,0,29.77999,-95.519412,"Harris",9.07862725847968,"201","48","430500"
"TX","48201430600",3654,1267,3777840,0,1.4586,0,29.767058,-95.535969,"Harris",9.97955119568731,"201","48","430600"
"TX","48201430700",3088,1688,1833212,0,0.7078,0,29.772278,-95.541711,"Harris",10.3459056944259,"201","48","430700"
"TX","48201430800",3749,1460,3240004,0,1.251,0,29.772778,-95.552021,"Harris",10.964679141678,"201","48","430800"
"TX","48201430900",5495,2729,2841430,0,1.0971,0,29.757828,-95.544596,"Harris",10.4872380698623,"201","48","430900"
"TX","48201431000",5434,2645,3972193,0,1.5337,0,29.7482,-95.551168,"Harris",10.911988927568,"201","48","431000"
"TX","48201431100",4756,3430,1849139,0,0.714,0,29.747129,-95.534921,"Harris",9.94755355531185,"201","48","431100"
"TX","48201431200",6938,4929,1933024,0,0.7463,0,29.745579,-95.506008,"Harris",8.23535465127392,"201","48","431200"
"TX","48201431300",7673,4711,2028900,0,0.7834,0,29.743779,-95.494093,"Harris",7.54468554751552,"201","48","431300"
"TX","48201431400",4608,3598,1066249,0,0.4117,0,29.743979,-95.481104,"Harris",6.7735263561759,"201","48","431400"
"TX","48201431500",6690,4629,2175856,0,0.8401,0,29.754028,-95.491326,"Harris",7.30513538904793,"201","48","431500"
"TX","48201431600",3176,1602,2924465,0,1.1291,0,29.763278,-95.484235,"Harris",6.87053435944108,"201","48","431600"
"TX","48201431700",4206,2155,3014297,0,1.1638,0,29.756578,-95.469935,"Harris",6.01544325353524,"201","48","431700"
"TX","48201431800",4609,3317,2630204,0,1.0155,0,29.747561,-95.4675,"Harris",5.92915753272031,"201","48","431800"
"TX","48201431900",2063,1493,1320833,0,0.51,0,29.733744,-95.463651,"Harris",5.92305313337964,"201","48","431900"
"TX","48201432000",6345,4423,2198031,0,0.8487,0,29.734829,-95.478568,"Harris",6.75955326262458,"201","48","432000"
"TX","48201432100",4112,2307,1654816,0,0.6389,0,29.732079,-95.508303,"Harris",8.53525350834708,"201","48","432100"
"TX","48201432200",4144,2205,1820138,0,0.7028,0,29.732229,-95.530198,"Harris",9.81603510923979,"201","48","432200"
"TX","48201432300",5139,3171,1651480,0,0.6376,0,29.730672,-95.546808,"Harris",10.8140391802151,"201","48","432300"
"TX","48201432400",5003,3080,1751478,0,0.6762,0,29.721962,-95.547303,"Harris",10.9726729923565,"201","48","432400"
"TX","48201432500",5644,2696,1726949,0,0.6668,0,29.724929,-95.527085,"Harris",9.74706107685144,"201","48","432500"
"TX","48201432600",1789,923,1575337,0,0.6082,0,29.723379,-95.511522,"Harris",8.87675737904623,"201","48","432600"
"TX","48201432700",8640,3947,2286243,0,0.8827,0,29.728179,-95.482254,"Harris",7.10275852416316,"201","48","432700"
"TX","48201432800",10007,4618,3448127,0,1.3313,0,29.71533,-95.510924,"Harris",9.01830610943543,"201","48","432800"
"TX","48201432900",10134,3762,3061436,0,1.182,0,29.712209,-95.527022,"Harris",9.99980728225803,"201","48","432900"
"TX","48201433000",14449,5599,2620751,0,1.0119,0,29.71433,-95.54956,"Harris",11.2414661572694,"201","48","433000"
"TX","48201433100",3494,1379,605192,0,0.2337,0,29.69911,-95.554664,"Harris",11.8679526636692,"201","48","433100"
"TX","48201433200",9226,3262,2305803,0,0.8903,0,29.698764,-95.54591,"Harris",11.3877315187172,"201","48","433200"
"TX","48201433300",4985,1762,2632203,0,1.0163,0,29.69843,-95.529738,"Harris",10.503373624236,"201","48","433300"
"TX","48201433400",4428,1851,1619106,0,0.6251,0,29.686824,-95.541098,"Harris",11.4609675077357,"201","48","433400"
"TX","48201433500",13224,5088,1996484,0,0.7708,0,29.681249,-95.55336,"Harris",12.2910335908003,"201","48","433500"
"TX","48201433600",6199,3051,1388303,0,0.536,0,29.670464,-95.552489,"Harris",12.5940561600184,"201","48","433600"
"TX","48201440100",6735,2178,5430738,0,2.0968,0,29.643299,-95.547964,"Harris",13.3989770023738,"201","48","440100"
"TX","48201450100",1819,808,775460,0,0.2994,0,29.776928,-95.568549,"Harris",11.9765510412333,"201","48","450100"
"TX","48201450200",4642,1712,2567958,0,0.9915,0,29.780078,-95.581246,"Harris",12.7556681476375,"201","48","450200"
"TX","48201450300",7116,3047,2510977,0,0.9695,0,29.780128,-95.596621,"Harris",13.672617307859,"201","48","450300"
"TX","48201450400",3485,1673,1905889,0,0.7359,0,29.778352,-95.611775,"Harris",14.5657062766733,"201","48","450400"
"TX","48201450500",3082,1278,2844111,0,1.0981,0,29.778165,-95.634959,"Harris",15.9496945392912,"201","48","450500"
"TX","48201450600",4521,2012,1801364,0,0.6955,0,29.767828,-95.614946,"Harris",14.7119683374512,"201","48","450600"
"TX","48201450700",6592,2346,4428277,0,1.7098,0,29.766268,-95.584244,"Harris",12.8690348222201,"201","48","450700"
"TX","48201450800",9907,4546,2754367,0,1.0635,0,29.754879,-95.56582,"Harris",11.7642092137199,"201","48","450800"
"TX","48201450900",2500,1190,1672646,0,0.6458,0,29.742079,-95.565581,"Harris",11.8113904230048,"201","48","450900"
"TX","48201451000",10293,5096,1972915,0,0.7617,0,29.742754,-95.582469,"Harris",12.8141060748503,"201","48","451000"
"TX","48201451100",4099,2203,2353100,0,0.9085,0,29.753564,-95.581806,"Harris",12.7251480331885,"201","48","451100"
"TX","48201451200",2830,1121,1742695,0,0.6729,0,29.754927,-95.593506,"Harris",13.4231439251605,"201","48","451200"
"TX","48201451300",7037,3195,3032430,0,1.1708,0,29.74459,-95.598966,"Harris",13.7884504340493,"201","48","451300"
"TX","48201451400",9986,6154,3671415,0,1.4175,0,29.748879,-95.614296,"Harris",14.6858111713262,"201","48","451400"
"TX","48201451500",3122,2206,2059625,0,0.7952,0,29.758995,-95.614774,"Harris",14.693122483434,"201","48","451500"
"TX","48201451600",7534,3553,7543536,0,2.9126,0,29.753275,-95.633327,"Harris",15.8127838089641,"201","48","451600"
"TX","48201451700",2806,1353,1801407,0,0.6955,0,29.732742,-95.630146,"Harris",15.7311719929398,"201","48","451700"
"TX","48201451800",4350,1726,4690289,0,1.8109,0,29.721362,-95.625692,"Harris",15.5828600997773,"201","48","451800"
"TX","48201451900",9059,4221,4036185,0,1.5584,0,29.722397,-95.606965,"Harris",14.4649203016907,"201","48","451900"
"TX","48201452000",4355,2247,2036130,0,0.7862,0,29.73171,-95.608037,"Harris",14.4257942302042,"201","48","452000"
"TX","48201452100",4475,3092,4632675,0,1.7887,0,29.731617,-95.578338,"Harris",12.6651495650583,"201","48","452100"
"TX","48201452200",6400,4452,3030050,0,1.1699,0,29.730354,-95.564095,"Harris",11.8373363999185,"201","48","452200"
"TX","48201452300",2390,645,2096590,0,0.8095,0,29.710225,-95.568303,"Harris",12.399961958497,"201","48","452300"
"TX","48201452400",7764,2560,2200183,0,0.8495,0,29.70993,-95.580271,"Harris",13.096157142464,"201","48","452400"
"TX","48201452500",6540,2257,3147561,0,1.2153,0,29.71168,-95.595871,"Harris",13.9707046080084,"201","48","452500"
"TX","48201452600",6495,2184,2548007,0,0.9838,0,29.709703,-95.625405,"Harris",15.7255244771025,"201","48","452600"
"TX","48201452700",6094,2263,4647446,0,1.7944,0,29.694181,-95.624241,"Harris",15.9316504996854,"201","48","452700"
"TX","48201452800",9338,3128,2970954,0,1.1471,0,29.694731,-95.606096,"Harris",14.8806954768716,"201","48","452800"
"TX","48201452900",4001,1263,1341406,0,0.5179,0,29.694831,-95.590296,"Harris",13.9787408722639,"201","48","452900"
"TX","48201453000",7809,2228,2754032,0,1.0633,0,29.696993,-95.579438,"Harris",13.3143478968679,"201","48","453000"
"TX","48201453100",4611,1630,2330079,0,0.8996,0,29.697881,-95.569702,"Harris",12.7433323040149,"201","48","453100"
"TX","48201453200",7133,2893,1868270,0,0.7213,0,29.684098,-95.566344,"Harris",12.9120081332231,"201","48","453200"
"TX","48201453300",2271,1053,1887324,0,0.7287,0,29.663979,-95.564183,"Harris",13.4253671244361,"201","48","453300"
"TX","48201453400",14244,5398,4242545,0,1.6381,0,29.662975,-95.577853,"Harris",14.1763526702061,"201","48","453400"
"TX","48201453500",10220,3302,2771481,0,1.0701,0,29.665432,-95.591834,"Harris",14.8444297376997,"201","48","453500"
"TX","48201453600",9833,2974,3739245,0,1.4437,0,29.683163,-95.58179,"Harris",13.7881033820523,"201","48","453600"
"TX","48201453700",7154,2413,2319064,0,0.8954,0,29.683481,-95.606002,"Harris",15.1303068867738,"201","48","453700"
"TX","48201453800",3472,1034,1876731,0,0.7246,0,29.668432,-95.60693,"Harris",15.5765442799806,"201","48","453800"
"TX","48201453900",6121,1875,3281114,0,1.2668,0,29.682244,-95.628097,"Harris",16.4059476962956,"201","48","453900"
"TX","48201454000",4336,1299,2000350,83212,0.7723,0.0321,29.695015,-95.651121,"Harris",17.4672313909553,"201","48","454000"
"TX","48201454100",3431,1067,1755609,0,0.6778,0,29.70644,-95.653513,"Harris",17.4198951745635,"201","48","454100"
"TX","48201454200",3906,1158,1329399,0,0.5133,0,29.705212,-95.667917,"Harris",18.2822199609329,"201","48","454200"
"TX","48201454300",10834,4589,6821594,0,2.6338,0,29.718066,-95.660921,"Harris",17.7036263679892,"201","48","454300"
"TX","48201454400",116,48,33548571,0,12.9532,0,29.745503,-95.673235,"Harris",18.2269933373456,"201","48","454400"
"TX","48201454500",8398,2547,18385993,0,7.0989,0,29.765397,-95.707476,"Harris",20.2526586440682,"201","48","454500"
"TX","48201454600",2464,942,3337871,0,1.2888,0,29.779572,-95.731394,"Harris",21.7229344501294,"201","48","454600"
"TX","48201454700",7525,2503,3507739,0,1.3543,0,29.764714,-95.725893,"Harris",21.3558438558211,"201","48","454700"
"TX","48201454800",6787,2632,2935371,0,1.1334,0,29.763698,-95.741239,"Harris",22.2749194599433,"201","48","454800"
"TX","48201454900",5532,1671,4666897,0,1.8019,0,29.750179,-95.736752,"Harris",22.0170083392882,"201","48","454900"
"TX","48201455000",2458,940,1057447,0,0.4083,0,29.753397,-95.759029,"Harris",23.3459862711511,"201","48","455000"
"TX","48201455100",10312,3541,4598177,0,1.7754,0,29.765279,-95.763137,"Harris",23.5887270817987,"201","48","455100"
"TX","48201455200",4783,1566,2803716,0,1.0825,0,29.778424,-95.763402,"Harris",23.6339718637007,"201","48","455200"
"TX","48201455300",53,18,5054896,0,1.9517,0,29.776678,-95.793605,"Harris",25.4365469491446,"201","48","455300"
"TX","48201510100",2150,635,1469861,0,0.5675,0,29.770377,-95.37169,"Harris",0.712703615003033,"201","48","510100"
"TX","48201510200",2693,1442,3489884,6217,1.3475,0.0024,29.770977,-95.384243,"Harris",1.14699498018446,"201","48","510200"
"TX","48201510300",5217,2798,2497385,0,0.9642,0,29.784877,-95.378466,"Harris",1.78328933518401,"201","48","510300"
"TX","48201510400",3586,1890,1497742,0,0.5783,0,29.784277,-95.392415,"Harris",2.14954936909484,"201","48","510400"
"TX","48201510500",2977,1365,1760574,0,0.6798,0,29.785977,-95.402765,"Harris",2.66465694438925,"201","48","510500"
"TX","48201510600",3801,1268,2095061,0,0.8089,0,29.773727,-95.412114,"Harris",2.70971188345047,"201","48","510600"
"TX","48201510700",2168,1389,1085756,0,0.4192,0,29.767928,-95.403995,"Harris",2.12513208304797,"201","48","510700"
"TX","48201510800",4688,3060,8883137,0,3.4298,0,29.768128,-95.421266,"Harris",3.14045569912113,"201","48","510800"
"TX","48201510900",4725,1548,5386980,0,2.0799,0,29.781577,-95.425416,"Harris",3.65242616520812,"201","48","510900"
"TX","48201511000",6275,3474,4329605,0,1.6717,0,29.796727,-95.436016,"Harris",4.70845143709713,"201","48","511000"
"TX","48201511100",2219,825,1955304,0,0.7549,0,29.808076,-95.424156,"Harris",4.64630171011043,"201","48","511100"
"TX","48201511200",3569,1419,2141131,0,0.8267,0,29.799127,-95.416841,"Harris",3.90056753517692,"201","48","511200"
"TX","48201511300",8154,4232,3411040,0,1.317,0,29.797077,-95.399465,"Harris",3.10972896613363,"201","48","511300"
"TX","48201511400",3435,1631,1130864,0,0.4366,0,29.795977,-95.383165,"Harris",2.59912731996271,"201","48","511400"
"TX","48201511500",6862,2810,3199024,0,1.2352,0,29.808476,-95.39504,"Harris",3.66354944675148,"201","48","511500"
"TX","48201511600",5452,1716,2112113,0,0.8155,0,29.801326,-95.375814,"Harris",2.86331447421694,"201","48","511600"
"TX","48201520100",1615,591,3034571,0,1.1717,0,29.793627,-95.462967,"Harris",6.04906559740479,"201","48","520100"
"TX","48201520200",3423,1418,1940134,0,0.7491,0,29.789277,-95.474144,"Harris",6.57548541412775,"201","48","520200"
"TX","48201520300",5567,2059,1455868,0,0.5621,0,29.798027,-95.477159,"Harris",6.95127868809992,"201","48","520300"
"TX","48201520400",3223,936,2020251,0,0.78,0,29.808677,-95.479017,"Harris",7.35835022416058,"201","48","520400"
"TX","48201520500",7805,2644,7686445,0,2.9678,0,29.824217,-95.48494,"Harris",8.20071421641436,"201","48","520500"
"TX","48201520600",8885,2910,3309253,0,1.2777,0,29.809645,-95.49461,"Harris",8.22909246843096,"201","48","520600"
"TX","48201520700",3596,1377,1980444,0,0.7647,0,29.798877,-95.496299,"Harris",8.04524067378486,"201","48","520700"
"TX","48201520800",720,292,719240,0,0.2777,0,29.791677,-95.490473,"Harris",7.55931957840058,"201","48","520800"
"TX","48201520900",3611,1410,3325675,0,1.2841,0,29.789727,-95.504774,"Harris",8.35010594338556,"201","48","520900"
"TX","48201521000",2441,742,1147786,0,0.4432,0,29.794527,-95.518541,"Harris",9.23180317183493,"201","48","521000"
"TX","48201521100",2562,765,573807,0,0.2215,0,29.801327,-95.519815,"Harris",9.43586223705793,"201","48","521100"
"TX","48201521200",6145,2248,1854068,0,0.7159,0,29.807227,-95.515468,"Harris",9.32147613105423,"201","48","521200"
"TX","48201521300",5497,1795,2944240,0,1.1368,0,29.816494,-95.513692,"Harris",9.46570612493667,"201","48","521300"
"TX","48201521400",8143,2132,1524788,0,0.5887,0,29.825026,-95.504668,"Harris",9.24546530510671,"201","48","521400"
"TX","48201521500",6007,1981,2056706,0,0.7941,0,29.827026,-95.518264,"Harris",10.0289030744691,"201","48","521500"
"TX","48201521600",2398,765,6670906,0,2.5757,0,29.845559,-95.534174,"Harris",11.4846846474613,"201","48","521600"
"TX","48201521700",5863,2882,5440177,0,2.1005,0,29.854275,-95.52495,"Harris",11.347122313803,"201","48","521700"
"TX","48201521800",4920,1579,6892062,0,2.661,0,29.848069,-95.550715,"Harris",12.4294076297558,"201","48","521800"
"TX","48201521900",5994,2055,3931161,0,1.5178,0,29.817797,-95.552554,"Harris",11.659001779076,"201","48","521900"
"TX","48201522000",4763,2106,2006174,0,0.7746,0,29.824926,-95.533294,"Harris",10.775679252388,"201","48","522000"
"TX","48201522100",6901,2741,2377426,0,0.9179,0,29.814727,-95.535506,"Harris",10.6274703049168,"201","48","522100"
"TX","48201522200",8274,2667,3437383,0,1.3272,0,29.803527,-95.537636,"Harris",10.5015429261052,"201","48","522200"
"TX","48201522300",8097,2748,2808511,0,1.0844,0,29.790227,-95.533393,"Harris",10.0293802613079,"201","48","522300"
"TX","48201522400",10560,3523,5650020,0,2.1815,0,29.799079,-95.551952,"Harris",11.2496578080426,"201","48","522400"
"TX","48201530100",7017,2699,2656383,0,1.0256,0,29.812976,-95.452397,"Harris",6.15270392452806,"201","48","530100"
"TX","48201530200",4145,1589,3437261,0,1.3271,0,29.814776,-95.422123,"Harris",4.90709826859788,"201","48","530200"
"TX","48201530300",2778,1298,1733828,0,0.6694,0,29.817175,-95.389215,"Harris",4.10458591131215,"201","48","530300"
"TX","48201530400",2777,1094,1601158,0,0.6182,0,29.826176,-95.38769,"Harris",4.68174114223938,"201","48","530400"
"TX","48201530500",5255,1775,2395997,0,0.9251,0,29.837625,-95.39723,"Harris",5.59534700371649,"201","48","530500"
"TX","48201530600",3399,1255,3084299,0,1.1909,0,29.828826,-95.401452,"Harris",5.10685696980573,"201","48","530600"
"TX","48201530700",5279,1669,2768028,0,1.0687,0,29.855125,-95.404715,"Harris",6.8826670715521,"201","48","530700"
"TX","48201530800",3837,1696,4654474,0,1.7971,0,29.856058,-95.421352,"Harris",7.30746948604267,"201","48","530800"
"TX","48201530900",4431,1775,2008706,0,0.7756,0,29.835176,-95.419974,"Harris",5.99052574998386,"201","48","530900"
"TX","48201531000",3637,1640,2364720,0,0.913,0,29.825076,-95.422207,"Harris",5.47510635382567,"201","48","531000"
"TX","48201531100",3117,1357,1679616,0,0.6485,0,29.825226,-95.437508,"Harris",6.05669154417681,"201","48","531100"
"TX","48201531200",3853,1605,1935264,0,0.7472,0,29.827976,-95.449516,"Harris",6.69271088600085,"201","48","531200"
"TX","48201531300",5232,2426,1540880,0,0.5949,0,29.824826,-95.467805,"Harris",7.38197396774249,"201","48","531300"
"TX","48201531400",2209,1018,1052008,0,0.4062,0,29.831376,-95.471383,"Harris",7.82944697474072,"201","48","531400"
"TX","48201531500",2979,1171,1865540,0,0.7203,0,29.837326,-95.471942,"Harris",8.1188010866538,"201","48","531500"
"TX","48201531600",2793,1215,2371968,0,0.9158,0,29.836976,-95.458956,"Harris",7.53168891180189,"201","48","531600"
"TX","48201531700",2836,1339,1876319,0,0.7245,0,29.834376,-95.437522,"Harris",6.53927243461097,"201","48","531700"
"TX","48201531800",2067,770,3248678,0,1.2543,0,29.852975,-95.435866,"Harris",7.53446502869167,"201","48","531800"
"TX","48201531900",3594,1205,4403633,0,1.7003,0,29.855525,-95.455479,"Harris",8.35208050389689,"201","48","531900"
"TX","48201532000",9025,4196,2621927,0,1.0123,0,29.851474,-95.468192,"Harris",8.63521111412131,"201","48","532000"
"TX","48201532100",6608,2696,1899248,0,0.7333,0,29.844825,-95.478917,"Harris",8.77455833987462,"201","48","532100"
"TX","48201532200",3787,1477,1958154,0,0.756,0,29.852264,-95.479717,"Harris",9.15897893238806,"201","48","532200"
"TX","48201532300",4373,2648,6126157,0,2.3653,0,29.852825,-95.497302,"Harris",9.96924186844848,"201","48","532300"
"TX","48201532400",5637,1966,4517871,0,1.7444,0,29.871325,-95.501733,"Harris",11.0217487512745,"201","48","532400"
"TX","48201532500",12145,3608,7557488,0,2.918,0,29.882524,-95.505986,"Harris",11.7488243965943,"201","48","532500"
"TX","48201532600",7060,2408,2665320,0,1.0291,0,29.889399,-95.487571,"Harris",11.3787190693137,"201","48","532600"
"TX","48201532700",4001,1685,2681601,0,1.0354,0,29.876445,-95.481252,"Harris",10.4458629289038,"201","48","532700"
"TX","48201532800",2124,808,1281795,0,0.4949,0,29.869375,-95.472021,"Harris",9.71757573855152,"201","48","532800"
"TX","48201532900",5536,1774,1671187,0,0.6452,0,29.890759,-95.472489,"Harris",10.9184544509343,"201","48","532900"
"TX","48201533000",855,318,1798434,0,0.6944,0,29.887024,-95.459026,"Harris",10.2637699182075,"201","48","533000"
"TX","48201533100",6447,2200,3496142,0,1.3499,0,29.875461,-95.452019,"Harris",9.36388219399809,"201","48","533100"
"TX","48201533200",4453,1681,2691662,0,1.0393,0,29.867007,-95.45222,"Harris",8.8798321658362,"201","48","533200"
"TX","48201533300",6436,2279,3554574,0,1.3724,0,29.874924,-95.42217,"Harris",8.5233184911676,"201","48","533300"
"TX","48201533400",7837,2375,6875245,0,2.6545,0,29.886729,-95.43702,"Harris",9.62356378825341,"201","48","533400"
"TX","48201533500",3924,1287,2732876,0,1.0552,0,29.891874,-95.419581,"Harris",9.5712408457479,"201","48","533500"
"TX","48201533600",4338,1505,3584195,0,1.3839,0,29.905685,-95.426414,"Harris",10.6054133814549,"201","48","533600"
"TX","48201533700",9647,2864,10007950,0,3.8641,0,29.923713,-95.438864,"Harris",12.0274809861953,"201","48","533700"
"TX","48201533800",8114,2379,14450675,0,5.5794,0,29.924564,-95.458617,"Harris",12.5378144140168,"201","48","533800"
"TX","48201533900",9650,2979,5258312,0,2.0302,0,29.930807,-95.494213,"Harris",13.9437372182307,"201","48","533900"
"TX","48201534000",8680,2672,8232936,0,3.1788,0,29.915823,-95.498698,"Harris",13.2365940827914,"201","48","534000"
"TX","48201534100",5540,1640,12492330,0,4.8233,0,29.904824,-95.517268,"Harris",13.3378951504711,"201","48","534100"
"TX","48201534200",10609,3952,12811795,0,4.9467,0,29.885432,-95.535637,"Harris",13.1770083307419,"201","48","534200"
"TX","48201540100",5911,1894,22686612,0,8.7594,0,29.864106,-95.580279,"Harris",14.5155684665692,"201","48","540100"
"TX","48201540200",2469,995,2460486,0,0.95,0,29.828014,-95.571224,"Harris",12.953933691,"201","48","540200"
"TX","48201540300",5900,2332,7586229,0,2.9291,0,29.791978,-95.584049,"Harris",13.0348678304321,"201","48","540300"
"TX","48201540400",547,365,33112529,0,12.7848,0,29.80583,-95.626253,"Harris",15.6968665497273,"201","48","540400"
"TX","48201540500",10852,4518,5248411,0,2.0264,0,29.846022,-95.636861,"Harris",17.0715492386304,"201","48","540500"
"TX","48201540600",8652,3154,4781098,0,1.846,0,29.8662,-95.631934,"Harris",17.3342977008168,"201","48","540600"
"TX","48201540700",6995,2154,7785749,0,3.0061,0,29.856806,-95.613199,"Harris",16.0438774320948,"201","48","540700"
"TX","48201540800",5051,1558,9741333,0,3.7611,0,29.887879,-95.60819,"Harris",16.790041914492,"201","48","540800"
"TX","48201540900",8423,3449,5970443,0,2.3052,0,29.892959,-95.629153,"Harris",18.0463088056704,"201","48","540900"
"TX","48201541000",6973,2785,20113366,0,7.7658,0,29.917415,-95.648175,"Harris",19.9033345952806,"201","48","541000"
"TX","48201541100",6785,2137,3476372,0,1.3422,0,29.900321,-95.650789,"Harris",19.4217347279437,"201","48","541100"
"TX","48201541200",17094,5394,8993190,0,3.4723,0,29.889985,-95.661441,"Harris",19.6425946782732,"201","48","541200"
"TX","48201541300",7367,2226,5206182,0,2.0101,0,29.873825,-95.676544,"Harris",19.9894544795852,"201","48","541300"
"TX","48201541400",4898,1582,4579240,0,1.7681,0,29.855311,-95.658679,"Harris",18.5201211841423,"201","48","541400"
"TX","48201541500",4188,1330,3058801,0,1.181,0,29.855991,-95.676038,"Harris",19.5119512966933,"201","48","541500"
"TX","48201541600",10846,3515,9667046,0,3.7325,0,29.839155,-95.663915,"Harris",18.4553441747936,"201","48","541600"
"TX","48201541700",4611,2446,21908044,0,8.4587,0,29.805295,-95.666505,"Harris",18.0603427466366,"201","48","541700"
"TX","48201541800",3777,1515,5100232,0,1.9692,0,29.792037,-95.710976,"Harris",20.5743346850928,"201","48","541800"
"TX","48201541900",4358,1393,5667166,0,2.1881,0,29.819354,-95.692205,"Harris",19.7556984522166,"201","48","541900"
"TX","48201542000",7749,2506,5473679,0,2.1134,0,29.81181,-95.716619,"Harris",21.0959078167573,"201","48","542000"
